original_word,Positive,Neutral,Negative,Mixed
gives,0.1998742222785949,0.3390556871891022,0.0660409331321716,0.3950290977954864
decorating,0.0401586107909679,0.958382487297058,0.0009711533202789,0.000487691751914
well,0.2000353038311004,0.6989895701408386,0.0200571380555629,0.0809180065989494
he,0.0687308609485626,0.6163851022720337,0.0532748214900493,0.2616091668605804
use,0.0617071986198425,0.8568781018257141,0.0360682159662246,0.0453464351594448
technique,0.0568723827600479,0.9258818626403807,0.0104405721649527,0.0068051959387958
remains,0.2033870816230774,0.7225501537322998,0.0650587901473045,0.009004003368318
/>The,0.0163661297410726,0.9725645184516908,0.010687205940485,0.0003820984566118
terribly,0.0020985372830182,0.1063280627131462,0.8854488730430603,0.0061245337128639
got,0.2129726409912109,0.6276318430900574,0.0919743105769157,0.0674212351441383
life.,0.0787332728505134,0.8790307641029358,0.0139147397130727,0.0283212270587682
terrificly,0.9348013401031494,0.0237428918480873,0.0314290858805179,0.0100266868248581
Halliwell's,0.0011409691069275,0.9981374740600586,0.0007085360703058,1.2941128261445556e-05
comedy,0.0808446109294891,0.2809082567691803,0.0564250461757183,0.5818221569061279
diary,0.0063147423788905,0.991744577884674,0.0017684317426756,0.0001722807646729
really,0.1170026957988739,0.2507464289665222,0.0615957230329513,0.5706551671028137
'dream',0.0789582654833793,0.9043675065040588,0.0145469475537538,0.0021272832527756
references,0.0437407679855823,0.9404115080833436,0.0101607115939259,0.0056869643740355
Orton,0.0138292675837874,0.9584755897521972,0.0276191029697656,7.61253759264946e-05
particularly,0.0563914962112903,0.8988252282142639,0.0388412363827228,0.0059420214965939
concerning,0.002441948512569,0.3369215726852417,0.6526146531105042,0.0080218790099024
"""has",0.0386651866137981,0.8079056739807129,0.0718606561422348,0.0815684795379638
old-time-BBC,0.0038329358212649,0.6961690783500671,0.2995779514312744,0.0004200565163046
sets,0.1062400043010711,0.8250107765197754,0.018652144819498,0.0500971116125583
murals,0.015845663845539,0.9818166494369508,0.0020782074425369,0.000259435881162
guard,0.0796470716595649,0.7880037426948547,0.0481568612158298,0.0841922536492347
guided,0.4400827288627624,0.5450942516326904,0.0100184623152017,0.0048045204021036
extremely,0.199666678905487,0.1655806750059127,0.1938823759555816,0.4408703744411468
"polari""",0.0089458879083395,0.967279851436615,0.0237340424209833,4.022896246169694e-05
Williams',0.0007736551342532,0.9989314675331116,0.0002886371512431,6.222753654583357e-06
Halliwell,0.000887896050699,0.998157560825348,0.0009361167903989,1.8393509890302084e-05
piece.,0.0937127247452735,0.7993616461753845,0.0842913389205932,0.0226343143731355
You,0.0752527564764022,0.8395842909812927,0.0318992845714092,0.0532636493444442
seamless,0.1006369665265083,0.2943332195281982,0.4507370591163635,0.1542927920818328
"which,",0.0392466709017753,0.9016981720924376,0.0369604006409645,0.0220947451889514
too!,0.314078539609909,0.4901133179664612,0.0434702858328819,0.152337908744812
wonderful,0.972218692302704,0.0113092754036188,0.0015378119423985,0.0149341532960534
performed,0.2230677902698516,0.7412829399108887,0.0322822332382202,0.0033671208657324
see,0.0389112755656242,0.890103816986084,0.0221634097397327,0.048821572214365
flat,0.0142355849966406,0.4000599086284637,0.1521423608064651,0.4335620999336242
"senses,",0.0187401846051216,0.9184106588363647,0.055763129144907,0.0070859403349459
Michael,0.0031911993864923,0.9960275888442992,0.0006792342755943,0.0001020279814838
comes,0.1311316341161728,0.768754243850708,0.0395257025957107,0.060588389635086
plays,0.2177847474813461,0.7495654821395874,0.0241237711161375,0.0085259564220905
fantasy,0.0601406916975975,0.9031993746757508,0.0134204626083374,0.0232394319027662
traditional,0.0939125269651413,0.8676615953445435,0.0061921924352645,0.0322336181998252
about,0.0134673165157437,0.9547690749168396,0.0143590280786156,0.0174046587198972
techniques,0.0360709242522716,0.9608845710754396,0.0023194293025881,0.0007251044735312
disappears.,0.1616293340921402,0.3354552090167999,0.3038114607334137,0.199103906750679
Sheen,0.0115799065679311,0.979566752910614,0.0084343841299414,0.0004189982137177
production,0.0166582893580198,0.9496378898620604,0.0221357177942991,0.0115681514143943
gangster-hit-man-hipster-dark,0.0032851067371666,0.995070219039917,0.0014476334908977,0.0001969932636711
retread,0.0020224503241479,0.9901037812232972,0.0078324284404516,4.128413274884224e-05
had,0.0290314853191375,0.8982458114624023,0.0426281541585922,0.0300945378839969
another,0.082574762403965,0.4220888912677765,0.1398780345916748,0.3554583787918091
they,0.0678315460681915,0.746364176273346,0.0465996302664279,0.1392046213150024
introduced.,0.0042945337481796,0.994964838027954,0.0006529934471473,8.769637497607619e-05
humorous,0.7791526913642883,0.199986070394516,0.0133327944204211,0.0075284647755324
often,0.017977463081479,0.8170468211174011,0.0562439858913421,0.1087317541241645
sweet,0.7274108529090881,0.126552015542984,0.0140528632327914,0.1319843083620071
mid-90s,0.0008093071519397,0.9988760352134703,0.000299526087474,1.5096542483661324e-05
shown,0.0302715245634317,0.9007613062858582,0.0324153862893581,0.0365518219769001
scenes.,0.0182199496775865,0.9657710194587708,0.0090082613751292,0.0070007569156587
dialog,0.0148137779906392,0.9501867890357972,0.0203904286026954,0.0146090509369969
stage,0.0130591709166765,0.98026442527771,0.0053057190962135,0.0013707713223993
making,0.046038880944252,0.8738190531730652,0.0579547621309757,0.0221873223781585
At,0.0184134431183338,0.9664194583892822,0.0082650482654571,0.0069020097143948
realized,0.0402416288852691,0.515491247177124,0.0844007655978202,0.3598662912845611
film.,0.0209459476172924,0.955329418182373,0.0158337242901325,0.0078909508883953
kept,0.4399783909320831,0.3434135913848877,0.154152825474739,0.0624551586806774
Good,0.9885715842247008,0.0097667844966053,0.0008298191823996,0.0008318289765156
play,0.0435825809836387,0.9162982702255248,0.0245319083333015,0.0155871734023094
looks,0.2492504268884658,0.5168513059616089,0.0600476115942001,0.1738507151603698
because,0.0303567871451377,0.6406569480895996,0.0556802190840244,0.2733060121536255
leads,0.1386519372463226,0.5617833733558655,0.1311273127794265,0.1684373617172241
Nothing,0.0221875738352537,0.2666045725345611,0.5260334014892578,0.1851744353771209
probably,0.0348101481795311,0.7760497331619263,0.066336378455162,0.1228037104010582
writing,0.0705336257815361,0.7899296879768372,0.0539221577346324,0.0856145173311233
felt,0.0945967584848404,0.2500547766685486,0.2529265880584717,0.4024219214916229
MATADOR,0.0006478356081061,0.0232628565281629,0.9758607149124146,0.0002285248192492
screen,0.0495158061385154,0.8401604294776917,0.1092855408787727,0.0010381567990407
been,0.0350337661802768,0.773596465587616,0.0947747454047203,0.0965950191020965
set,0.034376747906208,0.9550941586494446,0.0055477768182754,0.004981315229088
violence,0.0029835174791514,0.2519468963146209,0.7310375571250916,0.0140319718047976
exciting,0.7047280669212341,0.0701093450188636,0.0090505611151456,0.2161120325326919
movie.,0.0495371036231517,0.7979820370674133,0.0495692752301692,0.1029116138815879
bit,0.0356239676475524,0.3465426862239837,0.1897866129875183,0.4280467331409454
adapted,0.2314374893903732,0.7135287523269653,0.0281697399914264,0.0268640127032995
scared,0.0011191734811291,0.0618492290377616,0.934468388557434,0.0025631855241954
script,0.004784635733813,0.9638003706932068,0.0288098976016044,0.0026050752494484
lite....if,0.0018997173756361,0.6066933274269104,0.3911119997501373,0.0002949374611489
BUT,0.028250703588128,0.5919615626335144,0.099967136979103,0.2798205912113189
grinning.,0.574057936668396,0.3582492768764496,0.0540831610560417,0.0136095518246293
big,0.1338656395673751,0.3431810140609741,0.1183148026466369,0.4046385288238525
hit-man,0.0461425557732582,0.9370087385177612,0.0107486173510551,0.0061001717112958
time,0.024875734001398,0.3186862170696258,0.0301725901663303,0.6262655258178711
happily,0.6140968203544617,0.2793038189411163,0.0396764911711216,0.0669228062033653
surprised,0.164840817451477,0.582575261592865,0.1392501443624496,0.1133337691426277
chemistry,0.0053167794831097,0.9870774745941162,0.0074252649210393,0.0001804995990823
say,0.0229120887815952,0.8371160626411438,0.0382643900811672,0.1017074212431907
friendship.,0.5360313057899475,0.4342048168182373,0.0047714062966406,0.0249925050884485
sharp,0.4750062227249145,0.3303050398826599,0.0631800666451454,0.1315085887908935
won't,0.014661505818367,0.1719700247049331,0.779184877872467,0.034183595329523
THE,0.0470830276608467,0.7148507237434387,0.0317545495927333,0.2063117325305938
joy.,0.7092222571372986,0.1704692095518112,0.0117845488712191,0.1085239797830581
good,0.848740816116333,0.0861954241991043,0.006625638809055,0.0584381856024265
though,0.0507762841880321,0.7669508457183838,0.0543928444385528,0.1278800070285797
never,0.0224027354270219,0.2666691243648529,0.309348464012146,0.4015796482563019
from,0.0237057413905859,0.9580036997795104,0.0095327952876687,0.0087577681988477
you,0.0649079829454422,0.7898069024085999,0.036342479288578,0.1089426279067993
remember,0.0240765381604433,0.8811347484588623,0.023532822728157,0.0712559074163436
three,0.0120736807584762,0.9537783861160278,0.0151497991755604,0.0189980957657098
recent,0.0025075187440961,0.9954754710197448,0.0017669480293989,0.0002500141563359
offered,0.1387059092521667,0.8445605635643005,0.0045941392891108,0.0121393650770187
together.,0.0674419924616813,0.851466178894043,0.0381002351641655,0.0429916940629482
kill,0.0094741182401776,0.1062289178371429,0.474151462316513,0.4101455509662628
we,0.0276349615305662,0.9586914777755736,0.0044030779972672,0.0092704920098185
"/>OK,",0.1083996444940567,0.8892545104026794,0.0022698803804814,7.598714000778273e-05
shots,0.0871972069144249,0.798352837562561,0.0843427330255508,0.0301072150468826
ruins,0.0004010060802102,0.0059431679546833,0.9907784461975098,0.0028773548547178
Parents,0.0087475962936878,0.9859792590141296,0.0042873383499681,0.0009857352124527
zombie,0.0046247104182839,0.8091922402381897,0.1487606465816497,0.0374224297702312
Rambo,0.0125383799895644,0.5525505542755127,0.4348606169223785,5.045645957579836e-05
"suddenly,",0.0156465824693441,0.8402461409568787,0.1034331917762756,0.0406741574406623
BOOGEYMAN,0.0123117659240961,0.9679684042930604,0.0192573405802249,0.0004624381544999
Jake:,0.0008732404094189,0.9956246018409728,0.0033219433389604,0.0001802741608116
10,0.1887449324131012,0.8102624416351318,0.0004229803162161,0.0005696472944691
make,0.0344107821583747,0.1331551969051361,0.0661582797765731,0.7662757039070129
family,0.0636065751314163,0.9255666732788086,0.0045151901431381,0.0063115693628787
arguing,0.0158818624913692,0.7131679654121399,0.1994770020246505,0.0714731737971305
zombie.<br,0.0024085887707769,0.960304319858551,0.0277904458343982,0.0094965193420648
Decide,0.014237891882658,0.9716874361038208,0.0114046549424529,0.0026700259186327
out,0.0402274578809738,0.4925795495510101,0.1281272172927856,0.339065819978714
them.,0.0715325847268104,0.8759716153144836,0.0323166586458683,0.0201792176812887
Basically,0.0124639067798852,0.959572434425354,0.016214519739151,0.0117491260170936
opera...,0.0066997725516557,0.9911934733390808,0.0020577509421855,4.90164638904389e-05
parents,0.0153681812807917,0.8960950374603271,0.0195947587490081,0.0689420625567436
dialogs.,0.0149077214300632,0.9740083813667296,0.0090397046878933,0.0020442099776118
boy,0.039345808327198,0.5846779942512512,0.0706265047192573,0.3053496479988098
/>This,0.0323749370872974,0.9507379531860352,0.0167024787515401,0.0001846718223532
film!,0.3259592354297638,0.6408222317695618,0.0233967509120702,0.0098218079656362
&,0.0096324672922492,0.9706975221633912,0.0103113148361444,0.0093586035072803
ignore,0.006360272411257,0.1351013928651809,0.5490579009056091,0.3094804584980011
there's,0.0298075098544359,0.8516280651092529,0.0500667914748191,0.0684975683689117
spots.<br,0.0247025992721319,0.9661312103271484,0.0040482031181454,0.0051179961301386
expected,0.4610444605350494,0.4030821025371551,0.1114452257752418,0.0244281478226184
decides,0.057098850607872,0.7177807092666626,0.0394878797233104,0.1856325268745422
soap,0.0732871368527412,0.7772828340530396,0.1468875855207443,0.0025425017811357
going,0.0785684511065483,0.801923394203186,0.077499583363533,0.0420085340738296
/>3,0.0048782164230942,0.9927754402160645,0.0022433663252741,0.0001030212370096
meaningless,0.0046662585809826,0.0530036985874176,0.9388086199760436,0.0035213616210967
must,0.7268816232681274,0.2617833018302917,0.0105143068358302,0.0008207067148759
become,0.0440328642725944,0.7775044441223145,0.0664562135934829,0.1120065003633499
divorcing,0.0037510395050048,0.6015384197235107,0.3366211056709289,0.0580894276499748
thinks,0.0302806831896305,0.930521547794342,0.028367830440402,0.0108298482373356
closet,0.0156537760049104,0.9686915278434752,0.0155197335407137,0.0001350488164462
As,0.0352640226483345,0.7773617506027222,0.0511912889778614,0.1361829042434692
thriller,0.1022560223937034,0.634080171585083,0.0294691510498523,0.2341946512460708
fighting,0.018093965947628,0.2982461452484131,0.238324761390686,0.4453350901603699
drama!,0.0560605525970459,0.5963407754898071,0.1918822526931762,0.1557163596153259
drama,0.0100540537387132,0.840581476688385,0.1036726087331771,0.0456918142735958
Jake,0.0021973764523863,0.9829240441322328,0.0143072912469506,0.0005713691934943
(Jake),0.0011473351623862,0.9981467723846436,0.0004548749420791,0.0002510427148081
"movie,",0.0502361729741096,0.8583800792694092,0.0283680260181427,0.0630156695842742
playing,0.0639785304665565,0.9069472551345824,0.0253056213259696,0.0037686193827539
similar,0.0458068326115608,0.718165397644043,0.0432975850999355,0.1927301287651062
i,0.0249970331788063,0.9238950610160828,0.0179314501583576,0.0331763811409473
instead,0.021723061800003,0.3265086412429809,0.2595702111721039,0.3921980857849121
And,0.0386051796376705,0.8338913321495056,0.0327823124825954,0.0947212278842926
you're,0.0742815658450126,0.8460869193077087,0.0412340573966503,0.0383974388241767
where,0.0189067907631397,0.8090572953224182,0.0690065845847129,0.1030292809009552
slower,0.0050004096701741,0.0370952524244785,0.956961989402771,0.0009423902374692
totally,0.22647026181221,0.1542103886604309,0.0827300772070884,0.5365892648696899
descent,0.0487052462995052,0.9451244473457336,0.0060812295414507,8.908374729799107e-05
watchable.,0.2647469043731689,0.1595763266086578,0.2562402188777923,0.3194365799427032
time.<br,0.0232025869190692,0.8608545064926147,0.0081916162744164,0.1077512800693512
"Kane,",0.0049727507866919,0.9913764595985411,0.0031693016644567,0.0004815268621314
previous,0.0197750963270664,0.8138636946678162,0.0450808405876159,0.1212804317474365
anxiously,0.0518782399594783,0.5182275772094727,0.3708329200744629,0.0590613186359405
present,0.0603231899440288,0.5946475863456726,0.0592491701245307,0.2857800126075744
transfers,0.0101182842627167,0.8634697794914246,0.108259379863739,0.0181525815278291
exactly,0.2235985100269317,0.5015046000480652,0.0538217946887016,0.221075177192688
Schnitzler's,0.0224075373262166,0.942061483860016,0.0354914404451847,3.9552403904963285e-05
human,0.0081899808719754,0.9727272391319276,0.0178092662245035,0.0012735308846458
picture,0.0200591441243886,0.9485011696815492,0.0216993708163499,0.0097402976825833
